time;Portata [Nm3/h];%CH4;LHV [kWh/Nm3];Pin [kW];;;
2956;353;60;5,964;298,2;;;
2957;353;60;5,964;298,2;;;
2958;353;60;5,964;298,2;;;
2959;353;60;5,964;298,2;;;
2960;353;60;5,964;298,2;;;
2961;353;60;5,964;298,2;;;
2962;353;60;5,964;298,2;;;
2963;353;60;5,964;298,2;;;
2964;353;60;5,964;298,2;;;
2965;353;60;5,964;298,2;;;
2966;353;60;5,964;298,2;;;
2967;353;60;5,964;298,2;;;
2968;353;60;5,964;298,2;;;
2969;353;60;5,964;298,2;;;
2970;353;60;5,964;298,2;;;
2971;353;60;5,964;298,2;;;
2972;353;60;5,964;298,2;;;
2973;353;60;5,964;298,2;;;
2974;353;60;5,964;298,2;;;
2975;353;60;5,964;298,2;;;
2976;353;60;5,964;298,2;;;
2977;353;60;5,964;298,2;;;
2978;353;60;5,964;298,2;;;
2979;353;60;5,964;298,2;;;
2980;353;60;5,964;298,2;;;
2981;353;60;5,964;298,2;;;
2982;353;60;5,964;298,2;;;
2983;353;60;5,964;298,2;;;
2984;353;60;5,964;298,2;;;
2985;353;60;5,964;298,2;;;
2986;353;60;5,964;298,2;;;
2987;353;60;5,964;298,2;;;
2988;353;60;5,964;298,2;;;
2989;353;60;5,964;298,2;;;
2990;353;60;5,964;298,2;;;
2991;353;60;5,964;298,2;;;
2992;353;60;5,964;298,2;;;
2993;353;60;5,964;298,2;;;
2994;353;60;5,964;298,2;;;
2995;353;60;5,964;298,2;;;
2996;353;60;5,964;298,2;;;
2997;353;60;5,964;298,2;;;
2998;353;60;5,964;298,2;;;
2999;353;60;5,964;298,2;;;
3000;353;60;5,964;298,2;;;
3001;353;60;5,964;298,2;;;
3002;353;60;5,964;298,2;;;
3003;353;60;5,964;298,2;;;
3004;353;60;5,964;298,2;;;
3005;353;60;5,964;298,2;;;
3006;353;60;5,964;298,2;;;
3007;353;60;5,964;298,2;;;
3008;353;60;5,964;298,2;;;
3009;353;60;5,964;298,2;;;
3010;353;60;5,964;298,2;;;
3011;353;60;5,964;298,2;;;
3012;353;60;5,964;298,2;;;
3013;353;60;5,964;298,2;;;
3014;353;60;5,964;298,2;;;
3015;353;60;5,964;298,2;;;
3016;353;60;5,964;298,2;;;
3017;353;60;5,964;298,2;;;
3018;353;60;5,964;298,2;;;
3019;353;60;5,964;298,2;;;
3020;353;60;5,964;298,2;;;
3021;353;60;5,964;298,2;;;
3022;353;60;5,964;298,2;;;
3023;353;60;5,964;298,2;;;
3024;353;60;5,964;298,2;;;
3025;353;60;5,964;298,2;;;
3026;353;60;5,964;298,2;;;
3027;353;60;5,964;298,2;;;
3028;353;60;5,964;298,2;;;
3029;353;60;5,964;298,2;;;
3030;353;60;5,964;298,2;;;
3031;353;60;5,964;298,2;;;
3032;353;60;5,964;298,2;;;
3033;353;60;5,964;298,2;;;
3034;353;60;5,964;298,2;;;
3035;353;60;5,964;298,2;;;
3036;353;60;5,964;298,2;;;
3037;353;60;5,964;298,2;;;
3038;353;60;5,964;298,2;;;
3039;353;60;5,964;298,2;;;
3040;353;60;5,964;298,2;;;
3041;353;60;5,964;298,2;;;
3042;353;60;5,964;298,2;;;
3043;353;60;5,964;298,2;;;
3044;353;60;5,964;298,2;;;
3045;353;60;5,964;298,2;;;
3046;353;60;5,964;298,2;;;
3047;353;60;5,964;298,2;;;
3048;353;60;5,964;298,2;;;
3049;353;60;5,964;298,2;;;
3050;353;60;5,964;298,2;;;
3051;353;60;5,964;298,2;;;
3052;353;60;5,964;298,2;;;
3053;353;60;5,964;298,2;;;
3054;353;60;5,964;298,2;;;
3055;353;60;5,964;298,2;;;
3056;353;60;5,964;298,2;;;
3057;353;60;5,964;298,2;;;
3058;353;60;5,964;298,2;;;
3059;353;60;5,964;298,2;;;
3060;353;60;5,964;298,2;;;
3061;353;60;5,964;298,2;;;
3062;353;60;5,964;298,2;;;
3063;353;60;5,964;298,2;;;
3064;353;60;5,964;298,2;;;
3065;353;60;5,964;298,2;;;
3066;353;60;5,964;298,2;;;
3067;353;60;5,964;298,2;;;
3068;353;60;5,964;298,2;;;
3069;353;60;5,964;298,2;;;
3070;353;60;5,964;298,2;;;
3071;353;60;5,964;298,2;;;
3072;353;60;5,964;298,2;;;
3073;353;60;5,964;298,2;;;
3074;353;60;5,964;298,2;;;
3075;353;60;5,964;298,2;;;
3076;353;60;5,964;298,2;;;
3077;353;60;5,964;298,2;;;
3078;353;60;5,964;298,2;;;
3079;353;60;5,964;298,2;;;
3080;353;60;5,964;298,2;;;
3081;353;60;5,964;298,2;;;
3082;353;60;5,964;298,2;;;
3083;353;60;5,964;298,2;;;
3084;353;60;5,964;298,2;;;
3085;353;60;5,964;298,2;;;
3086;353;60;5,964;298,2;;;
3087;353;60;5,964;298,2;;;
3088;353;60;5,964;298,2;;;
3089;353;60;5,964;298,2;;;
3090;353;60;5,964;298,2;;;
3091;353;60;5,964;298,2;;;
3092;353;60;5,964;298,2;;;
3093;353;60;5,964;298,2;;;
3094;353;60;5,964;298,2;;;
3095;353;60;5,964;298,2;;;
3096;353;60;5,964;298,2;;;
3097;353;60;5,964;298,2;;;
3098;353;60;5,964;298,2;;;
3099;353;60;5,964;298,2;;;
3100;353;60;5,964;298,2;;;
3101;353;60;5,964;298,2;;;
3102;353;60;5,964;298,2;;;
3103;353;60;5,964;298,2;;;
3104;353;60;5,964;298,2;;;
3105;353;60;5,964;298,2;;;
3106;353;60;5,964;298,2;;;
3107;353;60;5,964;298,2;;;
3108;353;60;5,964;298,2;;;
3109;353;60;5,964;298,2;;;
3110;353;60;5,964;298,2;;;
3111;353;60;5,964;298,2;;;
3112;353;60;5,964;298,2;;;
3113;353;60;5,964;298,2;;;
3114;353;60;5,964;298,2;;;
3115;353;60;5,964;298,2;;;
3116;353;60;5,964;298,2;;;
3117;353;60;5,964;298,2;;;
3118;353;60;5,964;298,2;;;
3119;353;60;5,964;298,2;;;
3120;353;60;5,964;298,2;;;
3121;353;60;5,964;298,2;;;
3122;353;60;5,964;298,2;;;
3123;353;60;5,964;298,2;;;
3124;353;60;5,964;298,2;;;
3125;353;60;5,964;298,2;;;
3126;353;60;5,964;298,2;;;
3127;353;60;5,964;298,2;;;
3128;353;60;5,964;298,2;;;
3129;353;60;5,964;298,2;;;
3130;353;60;5,964;298,2;;;
3131;353;60;5,964;298,2;;;
3132;353;60;5,964;298,2;;;
3133;353;60;5,964;298,2;;;
3134;353;60;5,964;298,2;;;
3135;353;60;5,964;298,2;;;
3136;353;60;5,964;298,2;;;
3137;353;60;5,964;298,2;;;
3138;353;60;5,964;298,2;;;
3139;353;60;5,964;298,2;;;
3140;353;60;5,964;298,2;;;
3141;353;60;5,964;298,2;;;
3142;353;60;5,964;298,2;;;
3143;353;60;5,964;298,2;;;
3144;353;60;5,964;298,2;;;
3145;353;60;5,964;298,2;;;
3146;353;60;5,964;298,2;;;
3147;353;60;5,964;298,2;;;
3148;353;60;5,964;298,2;;;
3149;353;60;5,964;298,2;;;
3150;353;60;5,964;298,2;;;
3151;353;60;5,964;298,2;;;
3152;353;60;5,964;298,2;;;
3153;353;60;5,964;298,2;;;
3154;353;60;5,964;298,2;;;
3155;353;60;5,964;298,2;;;
3156;353;60;5,964;298,2;;;
3157;353;60;5,964;298,2;;;
3158;353;60;5,964;298,2;;;
3159;353;60;5,964;298,2;;;
3160;353;60;5,964;298,2;;;
3161;353;60;5,964;298,2;;;
3162;353;60;5,964;298,2;;;
3163;353;60;5,964;298,2;;;
3164;353;60;5,964;298,2;;;
3165;353;60;5,964;298,2;;;
3166;353;60;5,964;298,2;;;
3167;353;60;5,964;298,2;;;
3168;353;60;5,964;298,2;;;
3169;353;60;5,964;298,2;;;
3170;353;60;5,964;298,2;;;
3171;353;60;5,964;298,2;;;
3172;353;60;5,964;298,2;;;
3173;353;60;5,964;298,2;;;
3174;353;60;5,964;298,2;;;
3175;353;60;5,964;298,2;;;
3176;353;60;5,964;298,2;;;
3177;353;60;5,964;298,2;;;
3178;353;60;5,964;298,2;;;
3179;353;60;5,964;298,2;;;
3180;353;60;5,964;298,2;;;
3181;353;60;5,964;298,2;;;
3182;353;60;5,964;298,2;;;
3183;353;60;5,964;298,2;;;
3184;353;60;5,964;298,2;;;
3185;353;60;5,964;298,2;;;
3186;353;60;5,964;298,2;;;
3187;353;60;5,964;298,2;;;
3188;353;60;5,964;298,2;;;
3189;353;60;5,964;298,2;;;
3190;353;60;5,964;298,2;;;
3191;353;60;5,964;298,2;;;
3192;353;60;5,964;298,2;;;
3193;353;60;5,964;298,2;;;
3194;353;60;5,964;298,2;;;
3195;353;60;5,964;298,2;;;
3196;353;60;5,964;298,2;;;
3197;353;60;5,964;298,2;;;
3198;353;60;5,964;298,2;;;
3199;353;60;5,964;298,2;;;
3200;353;60;5,964;298,2;;;
3201;353;60;5,964;298,2;;;
3202;353;60;5,964;298,2;;;
3203;353;60;5,964;298,2;;;
3204;353;60;5,964;298,2;;;
3205;353;60;5,964;298,2;;;
3206;353;60;5,964;298,2;;;
3207;353;60;5,964;298,2;;;
3208;353;60;5,964;298,2;;;
3209;353;60;5,964;298,2;;;
3210;353;60;5,964;298,2;;;
3211;353;60;5,964;298,2;;;
3212;353;60;5,964;298,2;;;
3213;353;60;5,964;298,2;;;
3214;353;60;5,964;298,2;;;
3215;353;60;5,964;298,2;;;
3216;353;60;5,964;298,2;;;
3217;353;60;5,964;298,2;;;
3218;353;60;5,964;298,2;;;
3219;353;60;5,964;298,2;;;
3220;353;60;5,964;298,2;;;
3221;353;60;5,964;298,2;;;
3222;353;60;5,964;298,2;;;
3223;353;60;5,964;298,2;;;
3224;353;60;5,964;298,2;;;
3225;353;60;5,964;298,2;;;
3226;353;60;5,964;298,2;;;
3227;353;60;5,964;298,2;;;
3228;353;60;5,964;298,2;;;
3229;353;60;5,964;298,2;;;
3230;353;60;5,964;298,2;;;
3231;353;60;5,964;298,2;;;
3232;353;60;5,964;298,2;;;
3233;353;60;5,964;298,2;;;
3234;353;60;5,964;298,2;;;
3235;353;60;5,964;298,2;;;
3236;353;60;5,964;298,2;;;
3237;353;60;5,964;298,2;;;
3238;353;60;5,964;298,2;;;
3239;353;60;5,964;298,2;;;
3240;353;60;5,964;298,2;;;
3241;353;60;5,964;298,2;;;
3242;353;60;5,964;298,2;;;
3243;353;60;5,964;298,2;;;
3244;353;60;5,964;298,2;;;
3245;353;60;5,964;298,2;;;
3246;353;60;5,964;298,2;;;
3247;353;60;5,964;298,2;;;
3248;353;60;5,964;298,2;;;
3249;353;60;5,964;298,2;;;
3250;353;60;5,964;298,2;;;
3251;353;60;5,964;298,2;;;
3252;353;60;5,964;298,2;;;
3253;353;60;5,964;298,2;;;
3254;353;60;5,964;298,2;;;
3255;353;60;5,964;298,2;;;
3256;353;60;5,964;298,2;;;
3257;353;60;5,964;298,2;;;
3258;353;60;5,964;298,2;;;
3259;353;60;5,964;298,2;;;
3260;353;60;5,964;298,2;;;
3261;353;60;5,964;298,2;;;
3262;353;60;5,964;298,2;;;
3263;353;60;5,964;298,2;;;
3264;353;60;5,964;298,2;;;
3265;353;60;5,964;298,2;;;
3266;353;60;5,964;298,2;;;
3267;353;60;5,964;298,2;;;
3268;353;60;5,964;298,2;;;
3269;353;60;5,964;298,2;;;
3270;353;60;5,964;298,2;;;
3271;353;60;5,964;298,2;;;
3272;353;60;5,964;298,2;;;
3273;353;60;5,964;298,2;;;
3274;353;60;5,964;298,2;;;
3275;353;60;5,964;298,2;;;
3276;353;60;5,964;298,2;;;
3277;353;60;5,964;298,2;;;
3278;353;60;5,964;298,2;;;
3279;353;60;5,964;298,2;;;
3280;353;60;5,964;298,2;;;
3281;353;60;5,964;298,2;;;
3282;353;60;5,964;298,2;;;
3283;353;60;5,964;298,2;;;
3284;353;60;5,964;298,2;;;
3285;353;60;5,964;298,2;;;
3286;353;60;5,964;298,2;;;
3287;353;60;5,964;298,2;;;
3288;353;60;5,964;298,2;;;
3289;353;60;5,964;298,2;;;
3290;353;60;5,964;298,2;;;
3291;353;60;5,964;298,2;;;
3292;353;60;5,964;298,2;;;
3293;353;60;5,964;298,2;;;
3294;353;60;5,964;298,2;;;
3295;353;60;5,964;298,2;;;
3296;353;60;5,964;298,2;;;
3297;353;60;5,964;298,2;;;
3298;353;60;5,964;298,2;;;
3299;353;60;5,964;298,2;;;
3300;353;60;5,964;298,2;;;
3301;353;60;5,964;298,2;;;
3302;353;60;5,964;298,2;;;
3303;353;60;5,964;298,2;;;
3304;353;60;5,964;298,2;;;
3305;353;60;5,964;298,2;;;
3306;353;60;5,964;298,2;;;
3307;353;60;5,964;298,2;;;
3308;353;60;5,964;298,2;;;
3309;353;60;5,964;298,2;;;
3310;353;60;5,964;298,2;;;
3311;353;60;5,964;298,2;;;
3312;353;60;5,964;298,2;;;
3313;353;60;5,964;298,2;;;
3314;353;60;5,964;298,2;;;
3315;353;60;5,964;298,2;;;
3316;353;60;5,964;298,2;;;
3317;353;60;5,964;298,2;;;
3318;353;60;5,964;298,2;;;
3319;353;60;5,964;298,2;;;
3320;353;60;5,964;298,2;;;
3321;353;60;5,964;298,2;;;
3322;353;60;5,964;298,2;;;
3323;353;60;5,964;298,2;;;
3324;353;60;5,964;298,2;;;
3325;353;60;5,964;298,2;;;
3326;353;60;5,964;298,2;;;
3327;353;60;5,964;298,2;;;
3328;353;60;5,964;298,2;;;
3329;353;60;5,964;298,2;;;
3330;353;60;5,964;298,2;;;
3331;353;60;5,964;298,2;;;
3332;353;60;5,964;298,2;;;
3333;353;60;5,964;298,2;;;
3334;353;60;5,964;298,2;;;
3335;353;60;5,964;298,2;;;
3336;353;60;5,964;298,2;;;
3337;353;60;5,964;298,2;;;
3338;353;60;5,964;298,2;;;
3339;353;60;5,964;298,2;;;
3340;353;60;5,964;298,2;;;
3341;353;60;5,964;298,2;;;
3342;353;60;5,964;298,2;;;
3343;353;60;5,964;298,2;;;
3344;353;60;5,964;298,2;;;
3345;353;60;5,964;298,2;;;
3346;353;60;5,964;298,2;;;
3347;353;60;5,964;298,2;;;
3348;353;60;5,964;298,2;;;
3349;353;60;5,964;298,2;;;
3350;353;60;5,964;298,2;;;
3351;353;60;5,964;298,2;;;
3352;353;60;5,964;298,2;;;
3353;353;60;5,964;298,2;;;
3354;353;60;5,964;298,2;;;
3355;353;60;5,964;298,2;;;
3356;353;60;5,964;298,2;;;
3357;353;60;5,964;298,2;;;
3358;353;60;5,964;298,2;;;
3359;353;60;5,964;298,2;;;
3360;353;60;5,964;298,2;;;
3361;353;60;5,964;298,2;;;
3362;353;60;5,964;298,2;;;
3363;353;60;5,964;298,2;;;
3364;353;60;5,964;298,2;;;
3365;353;60;5,964;298,2;;;
3366;353;60;5,964;298,2;;;
3367;353;60;5,964;298,2;;;
3368;353;60;5,964;298,2;;;
3369;353;60;5,964;298,2;;;
3370;353;60;5,964;298,2;;;
3371;353;60;5,964;298,2;;;
3372;353;60;5,964;298,2;;;
3373;353;60;5,964;298,2;;;
3374;353;60;5,964;298,2;;;
3375;353;60;5,964;298,2;;;
3376;353;60;5,964;298,2;;;
3377;353;60;5,964;298,2;;;
3378;353;60;5,964;298,2;;;
3379;353;60;5,964;298,2;;;
3380;353;60;5,964;298,2;;;
3381;353;60;5,964;298,2;;;
3382;353;60;5,964;298,2;;;
3383;353;60;5,964;298,2;;;
3384;353;60;5,964;298,2;;;
3385;353;60;5,964;298,2;;;
3386;353;60;5,964;298,2;;;
3387;353;60;5,964;298,2;;;
3388;353;60;5,964;298,2;;;
3389;353;60;5,964;298,2;;;
3390;353;60;5,964;298,2;;;
3391;353;60;5,964;298,2;;;
3392;353;60;5,964;298,2;;;
3393;353;60;5,964;298,2;;;
3394;353;60;5,964;298,2;;;
3395;353;60;5,964;298,2;;;
3396;353;60;5,964;298,2;;;
3397;353;60;5,964;298,2;;;
3398;353;60;5,964;298,2;;;
3399;353;60;5,964;298,2;;;
3400;353;60;5,964;298,2;;;
3401;353;60;5,964;298,2;;;
3402;353;60;5,964;298,2;;;
3403;353;60;5,964;298,2;;;
3404;353;60;5,964;298,2;;;
3405;353;60;5,964;298,2;;;
3406;353;60;5,964;298,2;;;
3407;353;60;5,964;298,2;;;
3408;353;60;5,964;298,2;;;
3409;353;60;5,964;298,2;;;
3410;353;60;5,964;298,2;;;
3411;353;60;5,964;298,2;;;
3412;353;60;5,964;298,2;;;
3413;353;60;5,964;298,2;;;
3414;353;60;5,964;298,2;;;
3415;353;60;5,964;298,2;;;
3416;353;60;5,964;298,2;;;
3417;353;60;5,964;298,2;;;
3418;353;60;5,964;298,2;;;
3419;353;60;5,964;298,2;;;
3420;353;60;5,964;298,2;;;
3421;353;60;5,964;298,2;;;
3422;353;60;5,964;298,2;;;
3423;353;60;5,964;298,2;;;
3424;353;60;5,964;298,2;;;
3425;353;60;5,964;298,2;;;
3426;353;60;5,964;298,2;;;
3427;353;60;5,964;298,2;;;
3428;353;60;5,964;298,2;;;
3429;353;60;5,964;298,2;;;
3430;353;60;5,964;298,2;;;
3431;353;60;5,964;298,2;;;
3432;353;60;5,964;298,2;;;
3433;353;60;5,964;298,2;;;
3434;353;60;5,964;298,2;;;
3435;353;60;5,964;298,2;;;
3436;353;60;5,964;298,2;;;
3437;353;60;5,964;298,2;;;
3438;353;60;5,964;298,2;;;
3439;353;60;5,964;298,2;;;
3440;353;60;5,964;298,2;;;
3441;353;60;5,964;298,2;;;
3442;353;60;5,964;298,2;;;
3443;353;60;5,964;298,2;;;
3444;353;60;5,964;298,2;;;
3445;353;60;5,964;298,2;;;
3446;353;60;5,964;298,2;;;
3447;353;60;5,964;298,2;;;
3448;353;60;5,964;298,2;;;
3449;353;60;5,964;298,2;;;
3450;353;60;5,964;298,2;;;
3451;353;60;5,964;298,2;;;
3452;353;60;5,964;298,2;;;
3453;353;60;5,964;298,2;;;
3454;353;60;5,964;298,2;;;
3455;353;60;5,964;298,2;;;
3456;353;60;5,964;298,2;;;
3457;353;60;5,964;298,2;;;
3458;353;60;5,964;298,2;;;
3459;353;60;5,964;298,2;;;
3460;353;60;5,964;298,2;;;
3461;353;60;5,964;298,2;;;
3462;353;60;5,964;298,2;;;
3463;353;60;5,964;298,2;;;
3464;353;60;5,964;298,2;;;
3465;353;60;5,964;298,2;;;
3466;353;60;5,964;298,2;;;
3467;353;60;5,964;298,2;;;
3468;353;60;5,964;298,2;;;
3469;353;60;5,964;298,2;;;
3470;353;60;5,964;298,2;;;
3471;353;60;5,964;298,2;;;
3472;353;60;5,964;298,2;;;
3473;353;60;5,964;298,2;;;
3474;353;60;5,964;298,2;;;
3475;353;60;5,964;298,2;;;
3476;353;60;5,964;298,2;;;
3477;353;60;5,964;298,2;;;
3478;353;60;5,964;298,2;;;
3479;353;60;5,964;298,2;;;
3480;353;60;5,964;298,2;;;
3481;353;60;5,964;298,2;;;
3482;353;60;5,964;298,2;;;
3483;353;60;5,964;298,2;;;
3484;353;60;5,964;298,2;;;
3485;353;60;5,964;298,2;;;
3486;353;60;5,964;298,2;;;
3487;353;60;5,964;298,2;;;
3488;353;60;5,964;298,2;;;
3489;353;60;5,964;298,2;;;
3490;353;60;5,964;298,2;;;
3491;353;60;5,964;298,2;;;
3492;353;60;5,964;298,2;;;
3493;353;60;5,964;298,2;;;
3494;353;60;5,964;298,2;;;
3495;353;60;5,964;298,2;;;
3496;353;60;5,964;298,2;;;
3497;353;60;5,964;298,2;;;
3498;353;60;5,964;298,2;;;
3499;353;60;5,964;298,2;;;
3500;353;60;5,964;298,2;;;
3501;353;60;5,964;298,2;;;
3502;353;60;5,964;298,2;;;
3503;353;60;5,964;298,2;;;
3504;353;60;5,964;298,2;;;
3505;353;60;5,964;298,2;;;
3506;353;60;5,964;298,2;;;
3507;353;60;5,964;298,2;;;
3508;353;60;5,964;298,2;;;
3509;353;60;5,964;298,2;;;
3510;353;60;5,964;298,2;;;
3511;353;60;5,964;298,2;;;
3512;353;60;5,964;298,2;;;
3513;353;60;5,964;298,2;;;
3514;353;60;5,964;298,2;;;
3515;353;60;5,964;298,2;;;
3516;353;60;5,964;298,2;;;
3517;353;60;5,964;298,2;;;
3518;353;60;5,964;298,2;;;
3519;353;60;5,964;298,2;;;
3520;353;60;5,964;298,2;;;
3521;353;60;5,964;298,2;;;
3522;353;60;5,964;298,2;;;
3523;353;60;5,964;298,2;;;
3524;353;60;5,964;298,2;;;
3525;353;60;5,964;298,2;;;
3526;353;60;5,964;298,2;;;
3527;353;60;5,964;298,2;;;
3528;353;60;5,964;298,2;;;
3529;353;60;5,964;298,2;;;
3530;353;60;5,964;298,2;;;
3531;353;60;5,964;298,2;;;
3532;353;60;5,964;298,2;;;
3533;353;60;5,964;298,2;;;
3534;353;60;5,964;298,2;;;
3535;353;60;5,964;298,2;;;
3536;353;60;5,964;298,2;;;
3537;353;60;5,964;298,2;;;
3538;353;60;5,964;298,2;;;
3539;353;60;5,964;298,2;;;
3540;353;60;5,964;298,2;;;
3541;353;60;5,964;298,2;;;
3542;353;60;5,964;298,2;;;
3543;353;60;5,964;298,2;;;
3544;353;60;5,964;298,2;;;
3545;353;60;5,964;298,2;;;
3546;353;60;5,964;298,2;;;
3547;353;60;5,964;298,2;;;
3548;353;60;5,964;298,2;;;
3549;353;60;5,964;298,2;;;
3550;353;60;5,964;298,2;;;
3551;353;60;5,964;298,2;;;
3552;353;60;5,964;298,2;;;
3553;353;60;5,964;298,2;;;
3554;353;60;5,964;298,2;;;
3555;353;60;5,964;298,2;;;
3556;353;60;5,964;298,2;;;
3557;353;60;5,964;298,2;;;
3558;353;60;5,964;298,2;;;
3559;353;60;5,964;298,2;;;
3560;353;60;5,964;298,2;;;
3561;353;60;5,964;298,2;;;
3562;353;60;5,964;298,2;;;
3563;353;60;5,964;298,2;;;
3564;353;60;5,964;298,2;;;
3565;353;60;5,964;298,2;;;
3566;353;60;5,964;298,2;;;
3567;353;60;5,964;298,2;;;
3568;353;60;5,964;298,2;;;
3569;353;60;5,964;298,2;;;
3570;353;60;5,964;298,2;;;
3571;353;60;5,964;298,2;;;
3572;353;60;5,964;298,2;;;
3573;353;60;5,964;298,2;;;
3574;353;60;5,964;298,2;;;
3575;353;60;5,964;298,2;;;
3576;353;60;5,964;298,2;;;
3577;353;60;5,964;298,2;;;
3578;353;60;5,964;298,2;;;
3579;353;60;5,964;298,2;;;
3580;353;60;5,964;298,2;;;
3581;353;60;5,964;298,2;;;
3582;353;60;5,964;298,2;;;
3583;353;60;5,964;298,2;;;
3584;353;60;5,964;298,2;;;
3585;353;60;5,964;298,2;;;
3586;353;60;5,964;298,2;;;
3587;353;60;5,964;298,2;;;
3588;353;60;5,964;298,2;;;
3589;353;60;5,964;298,2;;;
3590;353;60;5,964;298,2;;;
3591;353;60;5,964;298,2;;;
3592;353;60;5,964;298,2;;;
3593;353;60;5,964;298,2;;;
3594;353;60;5,964;298,2;;;
3595;353;60;5,964;298,2;;;
3596;353;60;5,964;298,2;;;
3597;353;60;5,964;298,2;;;
3598;353;60;5,964;298,2;;;
3599;353;60;5,964;298,2;;;
3600;353;60;5,964;298,2;;;
3601;353;60;5,964;298,2;;;
3602;353;60;5,964;298,2;;;
3603;353;60;5,964;298,2;;;
3604;353;60;5,964;298,2;;;
3605;353;60;5,964;298,2;;;
3606;353;60;5,964;298,2;;;
3607;353;60;5,964;298,2;;;
3608;353;60;5,964;298,2;;;
3609;353;60;5,964;298,2;;;
3610;353;60;5,964;298,2;;;
3611;353;60;5,964;298,2;;;
3612;353;60;5,964;298,2;;;
3613;353;60;5,964;298,2;;;
3614;353;60;5,964;298,2;;;
3615;353;60;5,964;298,2;;;
3616;353;60;5,964;298,2;;;
3617;353;60;5,964;298,2;;;
3618;353;60;5,964;298,2;;;
3619;353;60;5,964;298,2;;;
3620;353;60;5,964;298,2;;;
3621;353;60;5,964;298,2;;;
3622;353;60;5,964;298,2;;;
3623;353;60;5,964;298,2;;;
3624;353;60;5,964;298,2;;;
3625;365;60;5,964;298,2;;;
3626;365;60;5,964;298,2;;;
3627;365;60;5,964;298,2;;;
3628;365;60;5,964;298,2;;;
3629;365;60;5,964;298,2;;;
3630;365;60;5,964;298,2;;;
3631;365;60;5,964;298,2;;;
3632;365;60;5,964;298,2;;;
3633;365;60;5,964;298,2;;;
3634;365;60;5,964;298,2;;;
3635;365;60;5,964;298,2;;;
3636;365;60;5,964;298,2;;;
3637;365;60;5,964;298,2;;;
3638;365;60;5,964;298,2;;;
3639;365;60;5,964;298,2;;;
3640;365;60;5,964;298,2;;;
3641;365;60;5,964;298,2;;;
3642;365;60;5,964;298,2;;;
3643;365;60;5,964;298,2;;;
3644;365;60;5,964;298,2;;;
3645;365;60;5,964;298,2;;;
3646;365;60;5,964;298,2;;;
3647;365;60;5,964;298,2;;;
3648;365;60;5,964;298,2;;;
3649;365;60;5,964;298,2;;;
3650;365;60;5,964;298,2;;;
3651;365;60;5,964;298,2;;;
3652;365;60;5,964;298,2;;;
3653;365;60;5,964;298,2;;;
3654;365;60;5,964;298,2;;;
3655;365;60;5,964;298,2;;;
3656;365;60;5,964;298,2;;;
3657;365;60;5,964;298,2;;;
3658;365;60;5,964;298,2;;;
3659;365;60;5,964;298,2;;;
3660;365;60;5,964;298,2;;;
3661;365;60;5,964;298,2;;;
3662;365;60;5,964;298,2;;;
3663;365;60;5,964;298,2;;;
3664;365;60;5,964;298,2;;;
3665;365;60;5,964;298,2;;;
3666;365;60;5,964;298,2;;;
3667;365;60;5,964;298,2;;;
3668;365;60;5,964;298,2;;;
3669;365;60;5,964;298,2;;;
3670;365;60;5,964;298,2;;;
3671;365;60;5,964;298,2;;;
3672;365;60;5,964;298,2;;;
3673;365;60;5,964;298,2;;;
3674;365;60;5,964;298,2;;;
3675;365;60;5,964;298,2;;;
3676;365;60;5,964;298,2;;;
3677;365;60;5,964;298,2;;;
3678;365;60;5,964;298,2;;;
3679;365;60;5,964;298,2;;;
3680;365;60;5,964;298,2;;;
3681;365;60;5,964;298,2;;;
3682;365;60;5,964;298,2;;;
3683;365;60;5,964;298,2;;;
3684;365;60;5,964;298,2;;;
3685;365;60;5,964;298,2;;;
3686;365;60;5,964;298,2;;;
3687;365;60;5,964;298,2;;;
3688;365;60;5,964;298,2;;;
3689;365;60;5,964;298,2;;;
3690;365;60;5,964;298,2;;;
3691;365;60;5,964;298,2;;;
3692;365;60;5,964;298,2;;;
3693;365;60;5,964;298,2;;;
3694;365;60;5,964;298,2;;;
3695;365;60;5,964;298,2;;;
3696;365;60;5,964;298,2;;;
3697;365;60;5,964;298,2;;;
3698;365;60;5,964;298,2;;;
3699;365;60;5,964;298,2;;;
3700;365;60;5,964;298,2;;;
3701;365;60;5,964;298,2;;;
3702;365;60;5,964;298,2;;;
3703;365;60;5,964;298,2;;;
3704;365;60;5,964;298,2;;;
3705;365;60;5,964;298,2;;;
3706;365;60;5,964;298,2;;;
3707;365;60;5,964;298,2;;;
3708;365;60;5,964;298,2;;;
3709;365;60;5,964;298,2;;;
3710;365;60;5,964;298,2;;;
3711;365;60;5,964;298,2;;;
3712;365;60;5,964;298,2;;;
3713;365;60;5,964;298,2;;;
3714;365;60;5,964;298,2;;;
3715;365;60;5,964;298,2;;;
3716;365;60;5,964;298,2;;;
3717;365;60;5,964;298,2;;;
3718;365;60;5,964;298,2;;;
3719;365;60;5,964;298,2;;;
3720;365;60;5,964;298,2;;;
3721;365;60;5,964;298,2;;;
3722;365;60;5,964;298,2;;;
3723;365;60;5,964;298,2;;;
3724;365;60;5,964;298,2;;;
3725;365;60;5,964;298,2;;;
3726;365;60;5,964;298,2;;;
3727;365;60;5,964;298,2;;;
3728;365;60;5,964;298,2;;;
3729;365;60;5,964;298,2;;;
3730;365;60;5,964;298,2;;;
